t,tf0,ts0
472042.9,883.4598,873.0502
472070.44,883.4597,873.036
472097.97,883.45953,873.0217
472125.5,883.4592,873.00745
472153.03,883.4588,872.99316
472180.56,883.45825,872.97876
472208.1,883.4576,872.96436
472235.62,883.4568,872.94965
472263.16,883.4559,872.9352
472290.7,883.4549,872.92053
472318.25,883.45374,872.90576
472345.78,883.4525,872.891
472373.3,883.4511,872.8761
472400.84,883.44965,872.86115
472428.38,883.448,872.84625
472455.9,883.4463,872.83124
472483.44,883.4444,872.81604
472510.97,883.44244,872.80084
472538.5,883.4403,872.7857
472566.03,883.4381,872.77045
472593.56,883.4357,872.75507
472621.12,883.4333,872.7397
472648.66,883.43066,872.7241
472676.2,883.4279,872.70856
472703.72,883.42505,872.69305
472731.25,883.42206,872.67737
472758.78,883.41895,872.6615
472786.3,883.4157,872.6459
472813.84,883.4123,872.62994
472841.38,883.40875,872.61395
472868.9,883.4051,872.5979
472896.44,883.4013,872.5819
472923.97,883.3974,872.5658
472951.53,883.3934,872.54956
472979.06,883.38916,872.53326
473006.6,883.3848,872.51697
473034.12,883.3804,872.5005
473061.66,883.3758,872.48395
473089.2,883.37103,872.4674
473116.72,883.36615,872.45087
473144.25,883.36115,872.4341
473171.78,883.35596,872.4174
473199.3,883.35065,872.4006
473226.84,883.3452,872.38367
473254.4,883.3396,872.3666
473281.94,883.3339,872.3495
473309.47,883.328,872.3324
473337.0,883.322,872.3153
473364.53,883.31586,872.2981
473392.06,883.3095,872.28064
473419.6,883.30304,872.26324
473447.12,883.29645,872.2458
473474.66,883.2897,872.2282
473502.2,883.2828,872.21063
473529.72,883.27563,872.193
473557.28,883.26843,872.1752
473584.8,883.2611,872.1573
473612.34,883.2536,872.1394
473639.88,883.2459,872.1214
473667.4,883.2381,872.10333
473694.94,883.2301,872.08514
473722.47,883.222,872.0669
473750.0,883.2136,872.04865
473777.53,883.2052,872.0302
473805.06,883.19653,872.01184
473832.6,883.18774,871.9932
473860.12,883.17883,871.9746
473887.7,883.16974,871.95593
473915.22,883.16046,871.93713
473942.75,883.15106,871.91833
473970.28,883.1414,871.8994
473997.8,883.1317,871.88043
474025.34,883.12177,871.86127
474052.88,883.11163,871.84216
474080.4,883.1014,871.82294
474107.94,883.09094,871.80365
474135.47,883.0804,871.78424
474163.0,883.0696,871.7648
474190.56,883.05865,871.7451
474218.1,883.04755,871.7256
474245.62,883.03625,871.7058
474273.16,883.0248,871.68604
474300.7,883.0131,871.6662
474328.22,883.00134,871.6462
474355.75,882.9894,871.6261
474383.28,882.9772,871.6061
474410.8,882.96484,871.5858
474438.34,882.95233,871.5655
474465.88,882.9396,871.54517
474493.44,882.9267,871.5246
474520.97,882.91364,871.504
474548.5,882.9004,871.48346
474576.03,882.88696,871.46265
474603.56,882.8733,871.4418
474631.1,882.8595,871.421
474658.62,882.8455,871.39996
474686.16,882.8313,871.379
474713.7,882.81696,871.35785
474741.22,882.80237,871.3366
474768.75,882.78766,871.31537
474796.28,882.7727,871.2939
474823.84,882.7575,871.27234
474851.38,882.7422,871.25073
474878.9,882.7266,871.229
474906.44,882.71094,871.2073
474933.97,882.695,871.1854
474961.5,882.6789,871.1636
474989.03,882.6626,871.14154
475016.56,882.64606,871.1194
475044.1,882.62933,871.0971
475071.62,882.6124,871.07495
475099.16,882.59534,871.0525
475126.72,882.578,871.03
475154.25,882.5604,871.00745
475181.78,882.5427,870.9848
475209.3,882.5248,870.9621
475236.84,882.5066,870.93915
475264.38,882.4882,870.91626
475291.9,882.46967,870.8932
475319.44,882.45087,870.87006
475346.97,882.4319,870.84686
475374.5,882.41266,870.8236
475402.03,882.39325,870.8001
475429.56,882.37366,870.77673
475457.12,882.35376,870.7531
475484.66,882.3337,870.7295
475512.2,882.3134,870.7056
475539.72,882.29285,870.68176
475567.25,882.27216,870.65765
475594.78,882.2512,870.6337
475622.3,882.23004,870.60956
475649.84,882.2086,870.5853
475677.38,882.187,870.561
475704.9,882.16516,870.53656
475732.44,882.14307,870.51196
475760.0,882.1207,870.4873
475787.53,882.0982,870.4625
475815.06,882.07544,870.4378
475842.6,882.0525,870.4128
475870.12,882.0292,870.3877
475897.66,882.00574,870.3627
475925.2,881.98206,870.33734
475952.72,881.9581,870.3122
475980.25,881.93396,870.28656
476007.78,881.90955,870.261
476035.3,881.8849,870.2355
476062.88,881.86,870.2097
476090.4,881.83484,870.1839
476117.94,881.8095,870.1579
476145.47,881.7839,870.1319
476173.0,881.75793,870.1057
476200.53,881.7318,870.07947
476228.06,881.7055,870.05316
476255.6,881.6789,870.02673
476283.12,881.65204,870.0002
476310.66,881.6249,869.9735
476338.2,881.59753,869.94684
476365.72,881.56995,869.92
476393.28,881.54205,869.89294
476420.8,881.5139,869.86584
476448.34,881.48553,869.83875
476475.88,881.4569,869.8114
476503.4,881.428,869.78406
476530.94,881.3988,869.75653
476558.47,881.3694,869.72894
476586.0,881.3397,869.7013
476613.53,881.3097,869.67334
476641.06,881.2795,869.6456
476668.6,881.249,869.61755
476696.16,881.2182,869.58936
476723.7,881.1872,869.5613
476751.22,881.1559,869.53284
476778.75,881.12427,869.50433
476806.28,881.0924,869.4758
476833.8,881.0603,869.44727
476861.34,881.0279,869.41833
476888.88,880.99524,869.3894
476916.4,880.9623,869.3606
476943.94,880.929,869.3314
476971.47,880.8955,869.3023
476999.03,880.8617,869.2729
477026.56,880.8276,869.2435
477054.1,880.7932,869.2139
477081.62,880.75854,869.1843
477109.16,880.72363,869.1546
477136.7,880.68835,869.12463
477164.22,880.65283,869.09467
477191.75,880.61694,869.06464
477219.28,880.5809,869.0343
477246.8,880.54443,869.0041
477274.34,880.50775,868.9736
477301.88,880.47076,868.9432
477329.44,880.43335,868.91235
477356.97,880.39575,868.8816
477384.5,880.35785,868.8508
477412.03,880.31964,868.8197
477439.56,880.2811,868.7887
477467.1,880.2423,868.75745
477494.62,880.2032,868.7261
477522.16,880.1637,868.6945
477549.7,880.124,868.6631
477577.22,880.0839,868.63135
477604.75,880.0435,868.5995
477632.3,880.00275,868.56757
477659.84,879.96173,868.53564
477687.38,879.9204,868.50354
477714.9,879.8788,868.4712
477742.44,879.83685,868.4389
477769.97,879.7945,868.4064
477797.5,879.7519,868.37366
477825.03,879.709,868.34106
477852.56,879.66565,868.30817
477880.1,879.62213,868.27527
477907.62,879.5781,868.2422
477935.2,879.5339,868.209
477962.72,879.48926,868.17566
477990.25,879.44434,868.1422
478017.78,879.39905,868.10864
478045.3,879.35345,868.0749
478072.84,879.30756,868.04114
478100.38,879.2612,868.0073
478127.9,879.2146,867.9732
478155.44,879.16766,867.9391
478182.97,879.12036,867.90485
478210.5,879.0727,867.87054
478238.03,879.02466,867.836
478265.6,878.97626,867.8014
478293.12,878.92755,867.76666
478320.66,878.8785,867.7317
478348.2,878.8291,867.6968
478375.72,878.77936,867.6616
478403.25,878.7292,867.6265
478430.78,878.6787,867.5911
478458.3,878.6279,867.5556
478485.84,878.57666,867.52014
478513.38,878.525,867.4843
478540.9,878.4731,867.4484
478568.47,878.4208,867.4125
478596.0,878.36804,867.3764
478623.53,878.315,867.3402
478651.06,878.26154,867.30383
478678.6,878.2079,867.26733
478706.12,878.15356,867.23083
478733.66,878.09906,867.1942
478761.2,878.04407,867.15735
478788.72,877.98883,867.12036
478816.25,877.9331,867.08344
478843.78,877.8771,867.0462
478871.3,877.8207,867.0087
478898.88,877.7637,866.97144
478926.4,877.7065,866.93396
478953.94,877.64874,866.8961
478981.47,877.59076,866.8584
479009.0,877.53235,866.8205
479036.53,877.4735,866.7825
479064.06,877.4143,866.74426
479091.6,877.3547,866.70593
479119.12,877.29474,866.6676
479146.66,877.23425,866.6289
479174.2,877.1734,866.5903
479201.75,877.1122,866.55145
479229.28,877.0505,866.5125
479256.8,876.98846,866.4735
479284.34,876.92596,866.43445
479311.88,876.86316,866.395
479339.4,876.7998,866.3556
479366.94,876.7361,866.3159
479394.47,876.67194,866.2763
479422.0,876.6074,866.2366
479449.53,876.54236,866.1968
479477.06,876.47705,866.1567
479504.62,876.41113,866.11646
479532.16,876.34485,866.07605
479559.7,876.2782,866.0357
479587.22,876.21106,865.9952
479614.75,876.14343,865.9545
479642.28,876.07544,865.91376
479669.8,876.00714,865.8727
479697.34,875.9383,865.8315
479724.88,875.86896,865.7904
479752.4,875.7992,865.74915
479779.94,875.72894,865.7077
479807.47,875.6583,865.66614
479835.03,875.5872,865.6245
479862.56,875.5156,865.5827
479890.1,875.44366,865.5406
479917.62,875.37115,865.4985
479945.16,875.2982,865.4565
479972.7,875.22485,865.41406
480000.22,875.15106,865.3717
480027.75,875.0767,865.32916
480055.28,875.002,865.28644
480082.8,874.9268,865.24365
480110.34,874.8511,865.2007
480137.9,874.7749,865.1575
480165.44,874.6982,865.1144
480192.97,874.6211,865.071
480220.5,874.54346,865.02747
480248.03,874.46533,864.9838
480275.56,874.38684,864.9402
480303.1,874.30786,864.8964
480330.62,874.22833,864.8525
480358.16,874.1483,864.8084
480385.7,874.0679,864.7642
480413.22,873.9869,864.7199
480440.78,873.90533,864.6754
480468.3,873.8233,864.6307
480495.84,873.7408,864.58594
480523.38,873.6579,864.54114
480550.9,873.57446,864.4962
480578.44,873.4905,864.45123
480605.97,873.406,864.40594
480633.5,873.3211,864.3606
480661.03,873.2355,864.3152
480688.56,873.14954,864.2695
480716.1,873.06305,864.22394
480743.62,872.976,864.178
480771.2,872.8884,864.13196
480798.72,872.80035,864.08594
480826.25,872.71173,864.03973
480853.78,872.62256,863.9936
480881.3,872.533,863.94696
480908.84,872.44275,863.9003
480936.38,872.3521,863.85376
480963.9,872.26086,863.8069
480991.44,872.1691,863.76
481018.97,872.0769,863.71277
481046.5,871.984,863.6655
481074.06,871.8906,863.6183
481101.6,871.7965,863.57074
481129.12,871.7021,863.5233
481156.66,871.6071,863.4756
481184.2,871.51154,863.4278
481211.72,871.4155,863.3798
481239.25,871.3188,863.33185
481266.78,871.2217,863.2836
481294.3,871.12384,863.2354
481321.84,871.0256,863.1869
481349.38,870.9266,863.1383
481376.94,870.827,863.0896
481404.47,870.72705,863.0409
481432.0,870.6264,862.992
481459.53,870.5252,862.943
481487.06,870.4234,862.8939
481514.6,870.3212,862.84467
481542.12,870.21826,862.7952
481569.66,870.1148,862.7458
481597.2,870.01074,862.69617
481624.72,869.9061,862.64655
481652.25,869.8009,862.59674
481679.78,869.69507,862.54675
481707.34,869.58856,862.4965
481734.88,869.48157,862.4462
481762.4,869.374,862.396
481789.94,869.2658,862.34564
481817.47,869.1569,862.29517
481845.0,869.0476,862.2444
481872.53,868.9376,862.19366
481900.06,868.827,862.1427
481927.6,868.71576,862.0917
481955.12,868.60406,862.0406
481982.66,868.4916,861.98926
482010.22,868.37836,861.93787
482037.75,868.26483,861.8865
482065.28,868.15045,861.83466
482092.8,868.0355,861.78326
482120.34,867.9201,861.7314
482147.88,867.80396,861.6795
482175.4,867.68713,861.62744
482202.94,867.5697,861.5753
482230.47,867.4516,861.523
482258.0,867.3329,861.47064
482285.53,867.2137,861.4182
482313.06,867.0937,861.3655
482340.62,866.973,861.3128
482368.16,866.85175,861.2601
482395.7,866.7299,861.20715
482423.22,866.60736,861.154
482450.75,866.4843,861.1011
482478.28,866.36035,861.04755
482505.8,866.23584,860.9944
482533.34,866.1106,860.9409
482560.88,865.98486,860.8873
482588.4,865.8585,860.8338
482615.94,865.7313,860.77997
482643.5,865.6034,860.72614
482671.03,865.475,860.672
482698.56,865.34576,860.6179
482726.1,865.216,860.5637
482753.62,865.0855,860.5093
482781.16,864.9544,860.4549
482808.7,864.8225,860.4005
482836.22,864.69006,860.3459
482863.75,864.55676,860.29114
482891.28,864.423,860.2365
482918.8,864.2886,860.18146
482946.38,864.15283,860.12634
482973.9,864.017,860.0713
483001.44,863.8805,860.01605
483028.97,863.743,859.96063
483056.5,863.605,859.90533
483084.03,863.46643,859.8498
483111.56,863.3268,859.7941
483139.1,863.18665,859.73834
483166.62,863.0458,859.68243
483194.16,862.90424,859.6268
483221.7,862.762,859.5708
483249.22,862.6191,859.5146
483276.78,862.4751,859.4581
483304.3,862.33075,859.40204
483331.84,862.18555,859.34564
483359.38,862.0398,859.28906
483386.9,861.8931,859.23254
483414.44,861.7458,859.1758
483441.97,861.5978,859.11896
483469.5,861.44916,859.06213
483497.03,861.29956,859.0051
483524.56,861.1494,858.94806
483552.1,860.9985,858.8909
483579.66,860.84656,858.83356
483607.2,860.694,858.7762
483634.72,860.5409,858.71875
483662.25,860.3872,858.66125
483689.78,860.2325,858.6037
483717.3,860.0771,858.5459
483744.84,859.9209,858.4882
483772.38,859.7639,858.43024
483799.9,859.60645,858.3723
483827.44,859.44775,858.31415
483854.97,859.28864,858.25616
483882.53,859.12866,858.1978
483910.06,858.968,858.13947
483937.6,858.8064,858.0811
483965.12,858.6443,858.0227
483992.66,858.48157,857.96405
484020.2,858.31775,857.9054
484047.72,858.1532,857.8467
484075.25,857.9877,857.7877
484102.78,857.8218,857.72894
484130.3,857.6549,857.66974
484157.84,857.4875,857.61066
484185.38,857.319,857.55133
484212.94,857.14954,857.4921
484240.47,856.97974,857.4327
484268.0,856.8091,857.37317
484295.53,856.63763,857.3136
484323.06,856.46533,857.254
484350.6,856.2923,857.1944
484378.12,856.11816,857.13464
484405.66,855.9436,857.07477
484433.2,855.76855,857.0147
484460.72,855.5923,856.9546
484488.25,855.41534,856.89465
484515.8,855.23694,856.83405
484543.34,855.05865,856.774
484570.88,854.87915,856.7135
484598.4,854.699,856.6529
484625.94,854.518,856.5925
484653.47,854.33624,856.5318
484681.0,854.1535,856.4711
484708.53,853.9702,856.4104
484736.06,853.786,856.3495
484763.6,853.6008,856.28845
484791.12,853.4152,856.2275
484818.7,853.22833,856.16614
484846.22,853.0408,856.10474
484873.75,852.8527,856.0436
484901.28,852.66364,855.9822
484928.8,852.4737,855.9208
484956.34,852.2831,855.8591
484983.88,852.0916,855.7973
485011.4,851.89923,855.7356
485038.94,851.7061,855.67377
485066.47,851.5123,855.6117
485094.0,851.3175,855.54974
485121.53,851.122,855.48755
485149.1,850.92523,855.42535
485176.62,850.72833,855.363
485204.16,850.53033,855.3006
485231.7,850.33136,855.2381
485259.22,850.13184,855.1755
485286.75,849.9313,855.1129
485314.28,849.72986,855.05
485341.8,849.52765,854.9871
485369.34,849.3247,854.92413
485396.88,849.1212,854.86115
485424.4,848.9165,854.7978
485451.97,848.71075,854.7346
485479.5,848.50446,854.671
485507.03,848.2976,854.6077
485534.56,848.0895,854.5442
485562.1,847.881,854.4804
485589.62,847.6713,854.4166
485617.16,847.46094,854.3527
485644.7,847.24963,854.2888
485672.22,847.0376,854.22485
485699.75,846.8251,854.16046
485727.28,846.61127,854.0961
485754.8,846.39703,854.0315
485782.38,846.181,853.9671
485809.9,845.965,853.9022
485837.44,845.74805,853.83746
485864.97,845.5304,853.7726
485892.5,845.31165,853.7076
485920.03,845.0924,853.64215
485947.56,844.87213,853.577
485975.1,844.65094,853.5114
486002.62,844.429,853.44586
486030.16,844.20624,853.38025
486057.7,843.9829,853.31445
486085.25,843.75806,853.24835
486112.78,843.5331,853.18225
486140.3,843.3068,853.1159
486167.84,843.08014,853.04944
486195.38,842.8526,852.98285
486222.9,842.624,852.9162
486250.44,842.39484,852.8493
486277.97,842.1646,852.78217
486305.5,841.93384,852.7151
486333.03,841.7021,852.64764
486360.56,841.46967,852.58014
486388.12,841.236,852.51227
486415.66,841.00183,852.44434
486443.2,840.7672,852.3762
486470.72,840.5314,852.308
486498.25,840.2948,852.2398
486525.78,840.0576,852.1712
486553.3,839.81934,852.10223
486580.84,839.58044,852.03326
486608.38,839.3405,851.964
486635.9,839.1001,851.89435
486663.44,838.8588,851.82477
486690.97,838.6168,851.75494
486718.53,838.37384,851.68463
486746.06,838.1298,851.61444
486773.6,837.88544,851.544
486801.12,837.63995,851.4731
486828.66,837.3942,851.4022
486856.2,837.1474,851.3308
486883.72,836.8997,851.25916
486911.25,836.6513,851.18744
486938.78,836.40234,851.11523
486966.3,836.1526,851.043
486993.84,835.9017,850.9706
487021.4,835.65027,850.89746
487048.94,835.3979,850.8242
487076.47,835.1449,850.75073
487104.0,834.89105,850.677
487131.53,834.63684,850.6029
487159.06,834.3817,850.52844
487186.6,834.1254,850.4536
487214.12,833.86896,850.37866
487241.66,833.6115,850.3033
487269.2,833.3532,850.2276
487296.72,833.0943,850.15137
487324.28,832.8343,850.07477
487351.8,832.57416,849.99786
487379.34,832.313,849.9205
487406.88,832.0513,849.8429
487434.4,831.78876,849.7649
487461.94,831.52545,849.6865
487489.47,831.26135,849.60754
487517.0,830.9967,849.5282
487544.53,830.7312,849.44855
487572.06,830.46533,849.36835
487599.6,830.1988,849.2875
487627.12,829.931,849.2064
487654.7,829.6629,849.1247
487682.22,829.394,849.0427
487709.75,829.1247,848.9601
487737.28,828.854,848.87695
487764.8,828.58344,848.7932
487792.34,828.3118,848.70917
487819.88,828.04004,848.6244
487847.4,827.7674,848.5392
487874.94,827.4938,848.45325
487902.47,827.21967,848.3669
487930.0,826.9449,848.27954
487957.56,826.66907,848.1919
487985.1,826.39294,848.1036
488012.62,826.1163,848.0144
488040.16,825.83923,847.9252
488067.7,825.5612,847.8344
488095.22,825.28296,847.744
488122.75,825.00366,847.65186
488150.28,824.72394,847.5595
488177.8,824.44354,847.46625
488205.34,824.16284,847.3725
488232.88,823.88116,847.2776
488260.44,823.59875,847.18195
488287.97,823.3161,847.0858
488315.5,823.03314,846.9888
488343.03,822.74927,846.8908
